metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata,,,
http_req_duration,1740104917,400.5309,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104917,400.5309,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104917,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104917,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104917,400.5309,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_rate,1740104917,1,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_counter,1740104917,1,,,,,,,,,contacts,,,,,,vu=1,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,434.2009,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,433.668,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0.5329,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,434.2009,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=5,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=5,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,900.2154,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,456.4154,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,456.4154,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,456.4154,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=7,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,900.7215,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,899.2665,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,900.0994,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,899.0538,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,915.0984,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,944.1235,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,440.0292,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,440.0292,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,440.0292,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=6,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,441.8736,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,441.8736,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,441.8736,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=2,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,435.2635,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,435.2635,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,435.2635,,,,,,,,,contacts,,,,,,vu=9,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=9,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=9,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,432.1694,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,432.1694,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,432.1694,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=4,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=4,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104918,972.1147,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104918,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,416.3999,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,416.3999,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,416.3999,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=3,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=3,,,,
http_reqs,1740104918,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104918,414.8556,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104918,414.8556,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104918,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104918,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104918,414.8556,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_rate,1740104918,1,,,,,,,,,contacts,,,,,,vu=1,,,,
ramping_vus_counter,1740104918,1,,,,,,,,,contacts,,,,,,vu=1,,,,
vus,1740104918,8,,,,,,,,,,,,,,,,,,,
vus_max,1740104918,10,,,,,,,,,,,,,,,,,,,
data_sent,1740104918,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104918,711,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104919,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104919,398.1824,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104919,398.1824,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104919,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104919,398.1824,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_rate,1740104919,1,,,,,,,,,contacts,,,,,,vu=7,,,,
ramping_vus_counter,1740104919,1,,,,,,,,,contacts,,,,,,vu=7,,,,
data_sent,1740104919,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104919,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104919,956.6613,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104919,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104919,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104919,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104919,957.665,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104919,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104919,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104919,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104919,935.0961,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104919,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104919,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104919,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104919,918.2118,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104919,1,,,,,,,,,contacts,,,,,,,,,,
data_sent,1740104919,110,,,,,,,,,contacts,,,,,,,,,,
data_received,1740104919,711,,,,,,,,,contacts,,,,,,,,,,
iteration_duration,1740104919,917.3535,,,,,,,,,contacts,,,,,,,,,,
iterations,1740104919,1,,,,,,,,,contacts,,,,,,,,,,
http_reqs,1740104919,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104919,254.5453,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104919,254.5453,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104919,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104919,254.5453,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_rate,1740104919,1,,,,,,,,,contacts,,,,,,vu=2,,,,
ramping_vus_counter,1740104919,1,,,,,,,,,contacts,,,,,,vu=2,,,,
http_reqs,1740104919,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104919,256.3978,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104919,0.5291,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104919,255.8687,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
checks,1740104919,1,Verify response status = 200,,,,,,,,contacts,,,,,,,,,,
ramping_vus_trend,1740104919,256.3978,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_rate,1740104919,1,,,,,,,,,contacts,,,,,,vu=6,,,,
ramping_vus_counter,1740104919,1,,,,,,,,,contacts,,,,,,vu=6,,,,
http_reqs,1740104919,1,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_duration,1740104919,261.8785,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_blocked,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_connecting,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_tls_handshaking,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_sending,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_waiting,1740104919,260.876,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_receiving,1740104919,1.0025,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
http_req_failed,1740104919,0,,,,TRUE,,GET,https://test.k6.io/contacts.php,HTTP/1.1,contacts,,200,,tls1.3,https://test.k6.io/contacts.php,,,,,
